GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IModule,27,21,4,0,5,5,4,3,2,3
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IContainerModel,8,0,2,0,1,0,2,0,1,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IFeatureContainerModelAssembly,15,0,0,0,3,0,3,0,3,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model,AbstractAssemblyInstance,63,18,1,1,11,6,2,2,1,2
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IChoiceGroupInstance,50,0,0,0,11,0,6,0,6,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IDescribable,6,0,0,0,2,0,2,0,2,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IAssemblyInstance,2,0,0,0,1,0,1,0,1,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IFlagInstance,17,0,0,0,4,0,4,0,4,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IFeatureDefinitionReferenceInstance,48,13,8,2,14,5,9,2,5,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IFieldInstanceGrouped,4,0,0,0,2,0,2,0,2,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model,AbstractGlobalAssemblyDefinition,0,9,0,0,0,2,0,1,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model,AbstractModule,3,118,1,3,1,24,2,15,1,14
Metaschema Core API,gov.nist.secauto.metaschema.core.model,INamedModelElement,3,0,0,0,1,0,1,0,1,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model,AbstractNamedModelInstance,0,23,0,0,0,4,0,4,0,4
Metaschema Core API,gov.nist.secauto.metaschema.core.model,ModelType,3,46,0,0,1,9,1,2,1,2
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IFieldInstance,2,0,0,0,1,0,1,0,1,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IDefaultable,8,0,0,0,3,0,3,0,3,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IValued,3,0,0,0,1,0,1,0,1,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model,AbstractInlineFlagDefinition,12,15,0,0,3,3,3,3,3,3
Metaschema Core API,gov.nist.secauto.metaschema.core.model,FlagContainerBuilder,28,59,5,3,9,15,4,5,1,4
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IGroupable,43,5,4,0,12,2,9,1,7,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model,ISource.SourceType,15,0,0,0,3,0,1,0,1,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model,AbstractNamedInstance,0,40,0,0,0,6,0,5,0,5
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IModuleExtended,24,82,2,14,8,20,4,14,2,8
Metaschema Core API,gov.nist.secauto.metaschema.core.model,JsonValueKeyTypeEnum,21,0,0,0,4,0,1,0,1,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model,AbstractGlobalDefinition,2,47,0,0,1,9,1,7,1,7
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IContainerModelAssemblySupport,0,2,0,0,0,1,0,1,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IContainerFlagSupport,0,12,0,0,0,3,0,3,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IFeatureValueless,2,0,0,0,1,0,1,0,1,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model,INamedModelInstance,19,19,2,4,3,5,4,3,3,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model,ISource,5,9,1,1,1,3,1,2,0,2
Metaschema Core API,gov.nist.secauto.metaschema.core.model,INamedModelInstanceAbsolute,58,0,6,0,14,0,6,0,3,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IAssembly,0,2,0,0,0,1,0,1,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model,ILoader,7,0,0,0,1,0,1,0,1,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IFeatureDefinitionInstanceInlined,63,3,0,0,15,1,9,1,9,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model,AbstractFieldInstance,63,18,1,1,11,6,2,2,1,2
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IDefinition,58,3,4,0,11,1,7,1,5,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model,MetaschemaException,20,0,0,0,8,0,4,0,4,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IField,0,2,0,0,0,1,0,1,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model,AbstractChoiceGroupInstance,9,4,0,0,2,2,2,1,2,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IAttributable,44,0,6,0,9,0,8,0,5,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,XmlFlagInstance,72,40,12,4,14,9,13,6,7,4
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,ConstraintXmlSupport.XmlbeanGeneratingVisitor,522,0,84,0,140,0,53,0,11,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,XmlChoiceGroupInstance.new XmlObjectParser() {...},19,32,3,5,3,8,5,5,2,4
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,XmlInlineFieldDefinition,148,72,20,4,25,14,25,10,15,8
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,XmlObjectParser,91,159,9,5,25,45,9,11,3,10
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,XmlModule,59,140,2,0,11,28,10,17,9,17
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,XmlAssemblyModelContainerSupport.new XmlObjectParser() {...},5,66,1,11,1,14,1,13,0,8
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,XmlChoiceGroupInstance.XmlModelContainer,16,26,0,0,4,7,1,2,1,2
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,XmlAssemblyModelContainerSupport,28,249,3,3,5,55,2,13,0,12
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,XmlInlineAssemblyDefinition,96,66,12,0,17,13,16,9,10,9
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,XmlGlobalFlagDefinition,74,90,14,8,12,18,15,11,7,8
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,ModelFactory,342,212,41,17,67,51,38,15,11,13
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,XmlFlagContainerSupport,62,186,11,25,13,48,9,19,1,9
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,XmlModelParser,36,29,11,5,9,11,9,3,2,2
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,XmlGroupedAssemblyInstance,71,22,11,1,15,6,12,4,6,4
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,MarkupStringConverter,18,42,0,0,5,12,1,3,1,3
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,XmlInlineFlagDefinition,74,60,11,5,10,14,13,8,7,6
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,XmlChoiceGroupInstance,77,118,3,1,16,24,10,10,8,10
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,IXmlObjectBinding,4,0,0,0,1,0,1,0,1,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,ConstraintXmlSupport,164,220,5,1,42,49,11,9,8,9
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,DefaultGroupedModelContainerSupport,116,31,14,0,27,10,10,5,3,5
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,XmlFieldInstance,98,43,13,3,18,10,17,7,10,6
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,XmlChoiceInstance,5,138,0,0,2,28,2,8,2,8
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,XmlModule.Definitions,40,197,4,18,8,56,6,15,2,8
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,XmlGroupedFieldInstance,93,0,12,0,21,0,16,0,10,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,XmlBeansLocation,40,0,2,0,10,0,7,0,6,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,XmlGroupedInlineFieldDefinition,186,0,20,0,35,0,27,0,17,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,DefaultContainerModelAssemblySupport,77,51,10,0,19,15,6,5,1,5
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,XmlAssemblyInstance,90,36,14,2,18,9,15,8,8,7
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,XmlbeansMarkupWriter,40,67,0,0,12,20,3,5,3,5
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,XmlGlobalAssemblyDefinition,83,132,15,9,18,21,15,18,7,14
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,XmlChoiceInstance.XmlModelContainer,0,52,0,0,0,13,0,3,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,XmlGlobalFieldDefinition,149,78,23,7,27,14,24,11,12,8
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,ConstraintXmlSupport.new XmlObjectParser() {...},35,16,7,1,7,4,7,3,3,3
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,ConstraintXmlSupport.new XmlObjectParser() {...},42,39,8,6,8,9,9,7,4,5
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,ConstraintXmlSupport.new XmlObjectParser() {...},47,4,8,0,10,1,9,1,5,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,XmlChoiceInstance.new XmlObjectParser() {...},5,46,1,7,1,10,1,9,0,6
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,XmlGroupedInlineAssemblyDefinition,85,63,10,0,17,12,13,7,8,7
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,XmlFlagContainerSupport.new XmlObjectParser() {...},5,26,1,3,1,6,1,5,0,4
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml.impl,DefaultContainerModelSupport,170,51,20,0,34,17,11,7,1,7
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup,AbstractMarkupString,99,147,8,6,20,42,14,11,8,10
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup,MarkupLineAdapter,35,17,0,0,11,5,6,3,6,3
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup,AbstractMarkupAdapter,44,4,0,0,16,2,5,1,5,1
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup,MarkupDataTypeProvider,0,18,0,0,0,6,0,2,0,2
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup,MarkupLine,11,85,2,2,2,20,3,7,1,7
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup,AbstractMarkupString.new NodeVisitor() {...},0,42,1,9,0,8,1,7,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup,MarkupMultiline,6,29,0,0,1,11,1,6,1,6
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup,MarkupMultilineAdapter,36,20,0,0,12,6,7,4,7,4
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup,IMarkupString,6,0,0,0,1,0,2,0,2,0
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,SuppressPTagExtension.PTagNodeRenderer.Factory,0,7,0,0,0,2,0,2,0,2
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,InsertAnchorExtension.InsertAnchorFormatter,1,52,2,2,1,13,2,4,0,4
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,SuppressPTagExtension,0,15,0,0,0,5,0,4,0,4
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,HtmlQuoteTagExtension.DoubleQuoteNode,0,32,0,2,0,7,0,2,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,HtmlCodeRenderExtension.CodeNodeHtmlRenderer.Factory,0,8,0,0,0,2,0,2,0,2
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,InsertAnchorExtension.InsertAnchorNodeRenderer,0,37,1,1,0,7,1,3,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,InsertAnchorExtension.InsertAnchorHtmlNodeRenderer.Factory,0,8,0,0,0,2,0,2,0,2
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,InsertAnchorExtension.InsertAnchorNode,26,26,0,0,6,9,3,4,3,4
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,HtmlCodeRenderExtension,0,19,0,0,0,6,0,5,0,5
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,IMarkupWriter,0,7,0,0,0,2,0,1,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,HtmlQuoteTagExtension,0,30,0,0,0,10,0,7,0,7
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,HtmlCodeRenderExtension.CodeNodeHtmlRenderer,54,87,12,12,8,17,9,6,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,HtmlQuoteTagExtension.QTagNodeRenderer,0,24,0,0,0,6,0,3,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,HtmlQuoteTagExtension.QuoteReplacingPostProcessor,0,31,2,2,0,10,2,2,0,2
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,InsertAnchorExtension.InsertAnchorNodeRenderer.Factory,0,8,0,0,0,2,0,2,0,2
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,InsertAnchorExtension.InsertAnchorHtmlNodeRenderer,1,52,1,1,1,13,1,3,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,AstCollectingVisitor,4,78,1,3,0,22,1,7,0,6
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,InsertAnchorExtension.InsertAnchorFormatter.Factory,0,8,0,0,0,2,0,2,0,2
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,InsertAnchorExtension.InsertAnchorInlineParser,8,57,3,5,0,16,3,6,0,5
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,HtmlQuoteTagExtension.QTagHtmlNodeRenderer,0,23,0,2,0,4,0,4,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,HtmlQuoteTagExtension.QTagHtmlNodeRenderer.Factory,0,7,0,0,0,2,0,2,0,2
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,MarkupXmlStreamWriter,6,87,0,4,2,20,1,8,1,6
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,InsertAnchorExtension.InsertVisitor,42,0,4,0,14,0,6,0,4,0
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,HtmlQuoteTagExtension.QTagNodeRenderer.Factory,0,7,0,0,0,2,0,2,0,2
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,InsertAnchorExtension,0,58,1,1,0,16,1,9,0,9
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,InsertAnchorExtension.InsertAnchorInlineParser.Factory,6,10,0,0,3,3,3,3,3,3
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,HtmlQuoteTagExtension.QuoteReplacingPostProcessor.Factory,0,17,0,0,0,4,0,2,0,2
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,FixedEmphasisDelimiterProcessor,2,97,2,18,0,16,2,11,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,XmlMarkupParser,53,269,16,22,8,60,15,11,1,6
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,InsertAnchorExtension.InsertAnchorOptions,0,17,0,0,0,4,0,1,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,MarkupVisitor,77,326,12,66,12,82,12,35,0,8
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,SuppressPTagExtension.PTagNodeRenderer,0,15,0,0,0,4,0,3,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,FlexmarkFactory,0,67,0,0,0,19,0,10,0,10
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,MarkupXmlEventWriter,144,0,6,0,30,0,13,0,10,0
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype.markup.flexmark,FlexmarkConfiguration,2,218,1,1,0,48,1,3,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml,XmlMetaConstraintLoader,57,125,1,1,11,29,5,5,4,5
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml,XmlConstraintLoader.new XmlObjectParser() {...},34,16,5,1,5,4,5,3,2,3
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml,XmlMetaConstraintLoader.MetaTargetedContraints,4,74,0,0,2,16,1,5,1,5
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml,XmlMetaConstraintLoader.Context,4,47,0,0,0,14,1,5,1,5
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml,XmlModuleConstants,0,97,0,0,0,16,0,1,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml,XmlConstraintLoader,148,181,6,4,32,42,7,7,3,6
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml,ModuleLoader,22,141,1,5,6,39,3,10,2,8
Metaschema Core API,gov.nist.secauto.metaschema.core.model.xml,XmlMetaConstraintLoader.MetaConstraintSet,0,11,0,0,0,5,0,3,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,Negate,10,27,1,1,3,8,4,2,3,2
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,Quantified,14,156,4,10,2,37,7,11,3,8
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,AbstractUnaryExpression,4,12,0,0,1,4,1,2,1,2
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,AbstractNamedInstanceExpression,4,9,0,0,1,4,1,2,1,2
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,IExpression,0,16,0,0,0,3,0,3,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,Except,27,0,2,0,5,0,5,0,4,0
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,For,31,60,0,2,4,15,3,5,3,4
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,SimpleMap,5,33,0,0,1,7,1,3,1,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,BuildCSTVisitor,512,1272,75,103,76,322,70,98,6,58
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,StringLiteral,5,21,0,0,1,5,1,4,1,4
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,MapConstructor,19,51,1,1,3,15,2,4,1,4
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,AbstractLiteralExpression,0,26,0,0,0,5,0,3,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,Union,5,37,0,0,1,11,1,4,1,4
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,Quantified.Quantifier,0,15,0,0,0,3,0,1,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,IntegerLiteral,0,17,0,0,0,5,0,4,0,4
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,AbstractExpressionVisitor,201,77,2,4,43,18,44,12,42,11
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,AbstractNAryExpression,0,11,0,0,0,4,0,2,0,2
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,PostfixLookup,13,42,1,1,2,12,3,5,2,5
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,ArraySquareConstructor,5,28,0,0,1,8,1,4,1,4
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,Let,11,34,0,0,3,9,2,4,2,4
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,DecimalLiteral,7,10,0,0,2,3,2,2,2,2
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,Quantified.CartesianProductIterator,24,81,4,6,5,18,5,6,1,5
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,Metapath,0,38,0,0,0,10,0,5,0,5
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,CSTPrinter.CSTPrinterVisitor,420,127,2,2,42,25,44,11,42,11
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,ArraySequenceConstructor,15,22,1,1,5,8,5,2,4,2
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,AbstractExpression,3,9,0,0,1,2,1,2,1,2
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,And,5,33,0,4,1,10,1,4,1,2
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,UnaryLookup,11,30,1,1,2,9,3,4,2,4
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,Let.VariableDeclaration,0,31,0,0,0,10,0,4,0,4
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,EmptySequence,7,9,0,0,2,3,2,3,2,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,PredicateExpression,35,97,1,7,8,24,4,10,3,7
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,Or,5,38,0,4,1,12,1,5,1,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,Intersect,23,0,0,0,6,0,3,0,3,0
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,CSTPrinter.State,0,54,0,4,0,13,0,6,0,4
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,AbstractBinaryExpression,0,25,0,0,0,7,0,4,0,4
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,IBooleanLogicExpression,5,0,0,0,2,0,2,0,2,0
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,AbstractLookup,0,9,0,0,0,4,0,2,0,2
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,If,15,48,0,2,2,14,2,6,2,5
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,ILiteralExpression,2,3,0,0,1,1,1,1,1,1
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,VariableReference,0,37,0,0,0,8,0,6,0,6
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,AbstractFilterExpression,35,0,0,0,8,0,3,0,3,0
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,MapConstructor.Entry,16,15,0,0,3,6,3,3,3,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,FunctionCallAccessor,19,62,3,5,3,16,5,5,2,4
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,Range,5,86,0,12,1,16,1,9,1,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,StaticFunctionCall,24,70,1,1,3,17,3,7,2,7
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,CSTPrinter,0,6,0,0,0,1,0,1,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,Quantified.CartesianProduct,4,53,2,4,1,11,2,3,0,2
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,AbstractCSTVisitorBase,136,191,21,13,30,40,15,11,1,8
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,StringConcat,10,29,0,0,3,5,3,4,3,4
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,ExpressionUtils,19,144,8,20,2,44,8,11,0,5
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst,AbstractCSTVisitorBase.ITriFunction,15,0,0,0,2,0,2,0,2,0
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst.comparison,GeneralComparison,0,32,0,0,0,6,0,3,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst.comparison,ValueComparison,8,42,2,2,2,9,3,3,1,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst.comparison,AbstractComparison,0,30,0,0,0,5,0,3,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath,MetapathExpression.ResultType,0,33,0,0,0,6,0,1,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath,IDocumentLoader,21,0,0,0,3,0,3,0,3,0
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath,StaticContext.Builder,0,90,0,0,0,22,0,10,0,10
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath,MetapathExpression.new DefaultErrorStrategy() {...},0,4,0,0,0,2,0,2,0,2
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath,ISequence.new Collector() {...},6,18,0,0,2,6,1,7,1,7
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath,TypeMetapathException,13,5,0,0,5,2,3,1,3,1
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath,MetapathEvaluationFeature,0,15,0,0,0,4,0,2,0,2
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath,DynamicMetapathException,13,5,0,0,5,2,3,1,3,1
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath,AbstractCodedMetapathException,31,25,0,0,2,10,2,4,2,4
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath,DynamicContext.CachingLoader,47,0,2,0,11,0,6,0,5,0
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath,DynamicContext,77,91,6,2,14,25,10,12,6,12
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath,ISequence,254,173,4,13,16,33,12,24,10,17
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath,EQNameUtils,39,65,3,5,8,15,4,6,2,4
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath,MetapathExpression,115,195,9,7,21,49,8,17,1,14
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath,MetapathException,3,13,0,0,2,6,1,3,1,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath,DynamicContext.CachingLoader.ContextUriResolver,36,0,4,0,7,0,4,0,2,0
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath,MetapathConstants,0,36,0,0,0,13,0,1,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath,StaticMetapathException,12,6,0,0,5,2,3,1,3,1
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath,ICollectionValue,3,10,1,1,1,2,1,1,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath,DynamicContext.SharedState,0,47,0,0,0,13,0,1,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath,StaticContext,34,204,5,19,9,52,8,28,4,20
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath,InvalidTypeMetapathException,47,8,0,0,10,3,4,1,4,1
Metaschema Core API,gov.nist.secauto.metaschema.core.util,ObjectUtils,21,18,5,3,3,9,5,6,1,6
